0.857,0.193,0.162,0.17200000000000001,0.735,0.41100000000000003,0.259,0.71,0.734,0.404,0.537,0.615,0.223,0.435,0.037,0.989,0.533,0.17500000000000002,0.126,0.965,0.421,0.9580000000000001,0.03,0.20700000000000002,0.792,0.969,0.081,0.635,0.438,0.362,0.463,0.243,0.33,0.81,0.015,0.76,0.34700000000000003,0.656,0.451,0.68
0.812,0.056,0.924,0.906,0.467,0.166,0.81,0.28800000000000003,0.632,0.999,0.171,0.527,0.843,0.267,0.19,0.8,0.417,0.9390000000000001,0.152,0.625,0.676,0.597,0.10200000000000001,0.559,0.114,0.116,0.705,0.994,0.529,0.96,0.617,0.616,0.051000000000000004,0.866,0.305,0.921,0.8140000000000001,0.265,0.754,0.304
0.656,0.35000000000000003,0.727,0.931,0.857,0.808,0.384,0.885,0.48,0.978,0.796,0.10200000000000001,0.152,0.042,0.646,0.835,0.106,0.031,0.912,0.32,0.925,0.923,0.08700000000000001,0.8320000000000001,0.461,0.46900000000000003,0.255,0.462,0.937,0.536,0.202,0.364,0.355,0.897,0.994,0.962,0.729,0.593,0.93,0.987
0.231,0.604,0.116,0.419,0.258,0.8150000000000001,0.212,0.062,0.249,0.003,0.482,0.864,0.881,0.162,0.74,0.146,0.75,0.8180000000000001,0.321,0.214,0.435,0.233,0.594,0.153,0.684,0.381,0.068,0.20500000000000002,0.487,0.166,0.645,0.617,0.624,0.862,0.021,0.353,0.436,0.865,0.5710000000000001,0.9490000000000001
0.183,0.725,0.642,0.035,0.561,0.978,0.541,0.33,0.595,0.97,0.056,0.222,0.882,0.34,0.273,0.004,0.626,0.599,0.9520000000000001,0.385,0.671,0.888,0.617,0.34800000000000003,0.165,0.725,0.508,0.504,0.728,0.2,0.716,0.07,0.233,0.28800000000000003,0.657,0.487,0.398,0.08600000000000001,0.723,0.10300000000000001
0.543,0.383,0.114,0.9520000000000001,0.083,0.912,0.382,0.088,0.443,0.065,0.442,0.107,0.588,0.128,0.713,0.779,0.092,0.502,0.262,0.151,0.338,0.538,0.115,0.736,0.192,0.451,0.135,0.181,0.203,0.776,0.226,0.9420000000000001,0.965,0.927,0.333,0.011,0.319,0.279,0.123,0.777
0.19,0.632,0.38,0.875,0.562,0.748,0.032,0.886,0.902,0.448,0.40700000000000003,0.47100000000000003,0.194,0.245,0.366,0.275,0.385,0.04,0.883,0.11900000000000001,0.741,0.033,0.257,0.9480000000000001,0.352,0.6980000000000001,0.604,0.14,0.6970000000000001,0.611,0.044,0.985,0.163,0.872,0.668,0.5640000000000001,0.606,0.541,0.258,0.728
0.331,0.631,0.597,0.526,0.679,0.599,0.779,0.979,0.069,0.305,0.6880000000000001,0.296,0.43,0.428,0.20700000000000002,0.245,0.196,0.911,0.536,0.533,0.8240000000000001,0.9420000000000001,0.482,0.314,0.106,0.9410000000000001,0.8310000000000001,0.462,0.114,0.514,0.293,0.65,0.202,0.9390000000000001,0.5680000000000001,0.455,0.622,0.899,0.246,0.133
0.989,0.0,0.46,0.063,0.917,0.296,0.645,0.711,0.263,0.11800000000000001,0.20700000000000002,0.3,0.5650000000000001,0.34900000000000003,0.123,0.886,0.753,0.62,0.791,0.139,0.84,0.995,0.136,0.062,0.632,0.423,0.158,0.263,0.213,0.981,0.28600000000000003,0.5690000000000001,0.202,0.966,0.198,0.934,0.879,0.612,0.931,0.5670000000000001
0.6990000000000001,0.837,0.064,0.14100000000000001,0.399,0.979,0.483,0.9540000000000001,0.9470000000000001,0.621,0.454,0.17400000000000002,0.224,0.155,0.039,0.91,0.9490000000000001,0.629,0.159,0.5660000000000001,0.975,0.5,0.451,0.771,0.726,0.725,0.627,0.867,0.857,0.842,0.777,0.807,0.074,0.039,0.137,0.18,0.182,0.9420000000000001,0.314,0.739
