0.097,0.6930000000000001,0.318,0.617,0.445,0.366,0.193,0.715,0.75,0.23900000000000002,0.298,0.545,0.318,0.534,0.03,0.264,0.803,0.717,0.5650000000000001,0.033,0.138,0.276,0.607,0.164,0.804,0.40900000000000003,0.227,0.5720000000000001,0.342,0.7030000000000001,0.528,0.53,0.773,0.901,0.748,0.897,0.917,0.426,0.443,0.917,0.281,0.039,0.678,0.10200000000000001,0.911,0.41000000000000003,0.07,0.168,0.661,0.511,0.19,0.969,0.584,0.681,0.034,0.317,0.987,0.87,0.148,0.384
0.518,0.901,0.446,0.113,0.093,0.8210000000000001,0.386,0.967,0.424,0.5710000000000001,0.921,0.621,0.84,0.328,0.425,0.85,0.618,0.916,0.305,0.682,0.533,0.668,0.191,0.113,0.801,0.443,0.773,0.6980000000000001,0.883,0.10200000000000001,0.031,0.445,0.081,0.639,0.41000000000000003,0.381,0.458,0.388,0.009000000000000001,0.517,0.979,0.417,0.658,0.513,0.987,0.913,0.641,0.9470000000000001,0.037,0.749,0.07,0.385,0.179,0.429,0.876,0.24,0.962,0.254,0.08,0.493
0.8190000000000001,0.52,0.588,0.615,0.05,0.799,0.654,0.427,0.9420000000000001,0.849,0.989,0.256,0.372,0.387,0.8320000000000001,0.961,0.931,0.547,0.642,0.8260000000000001,0.641,0.975,0.296,0.496,0.9420000000000001,0.068,0.12,0.547,0.541,0.003,0.979,0.063,0.366,0.234,0.654,0.201,0.621,0.844,0.47400000000000003,0.194,0.28400000000000003,0.271,0.397,0.607,0.524,0.58,0.365,0.876,0.671,0.293,0.76,0.323,0.8130000000000001,0.979,0.857,0.154,0.521,0.333,0.486,0.34500000000000003
0.222,0.053,0.136,0.1,0.796,0.425,0.664,0.184,0.47900000000000004,0.274,0.149,0.93,0.982,0.035,0.889,0.245,0.354,0.438,0.421,0.664,0.711,0.709,0.244,0.201,0.456,0.23800000000000002,0.606,0.866,0.17500000000000002,0.597,0.34700000000000003,0.399,0.262,0.47500000000000003,0.444,0.586,0.5670000000000001,0.792,0.368,0.726,0.504,0.397,0.498,0.847,0.135,0.121,0.131,0.362,0.152,0.991,0.9,0.439,0.972,0.159,0.308,0.793,0.5750000000000001,0.361,0.042,0.554
0.039,0.441,0.835,0.726,0.338,0.468,0.259,0.28200000000000003,0.599,0.052000000000000005,0.257,0.209,0.717,0.28400000000000003,0.927,0.875,0.063,0.278,0.936,0.21,0.354,0.526,0.114,0.611,0.987,0.677,0.518,0.577,0.534,0.052000000000000005,0.197,0.452,0.041,0.371,0.35100000000000003,0.232,0.751,0.641,0.851,0.234,0.802,0.556,0.597,0.06,0.034,0.362,0.07100000000000001,0.23800000000000002,0.186,0.389,0.656,0.677,0.082,0.6890000000000001,0.215,0.333,0.312,0.442,0.111,0.489
0.137,0.459,0.297,0.162,0.091,0.001,0.41000000000000003,0.248,0.516,0.918,0.367,0.749,0.686,0.66,0.191,0.978,0.404,0.9550000000000001,0.271,0.366,0.586,0.402,0.858,0.06,0.668,0.291,0.994,0.729,0.8250000000000001,0.031,0.646,0.5750000000000001,0.872,0.991,0.662,0.261,0.631,0.726,0.362,0.907,0.5740000000000001,0.643,0.088,0.327,0.903,0.40800000000000003,0.136,0.974,0.6880000000000001,0.198,0.986,1.0,0.985,0.14300000000000002,0.2,0.443,0.518,0.281,0.551,0.273
0.3,0.713,0.609,0.631,0.427,0.059000000000000004,0.785,0.839,0.666,0.846,0.524,0.606,0.228,0.8250000000000001,0.20700000000000002,0.728,0.976,0.925,0.864,0.5680000000000001,0.446,0.41000000000000003,0.56,0.845,0.935,0.514,0.251,0.994,0.874,0.716,0.803,0.908,0.875,0.663,0.246,0.892,0.981,0.61,0.895,0.466,0.447,0.849,0.553,0.993,0.724,0.585,0.651,0.721,0.406,0.64,0.44,0.704,0.371,0.258,0.998,0.192,0.064,0.458,0.717,0.869
0.615,0.863,0.739,0.776,0.134,0.9410000000000001,0.037,0.518,0.338,0.9380000000000001,0.149,0.039,0.999,0.108,0.58,0.022,0.605,0.209,0.984,0.972,0.24,0.851,0.453,0.6900000000000001,0.598,0.861,0.968,0.536,0.08700000000000001,0.295,0.504,0.257,0.6990000000000001,0.222,0.9560000000000001,0.798,0.648,0.539,0.447,0.256,0.453,0.768,0.6940000000000001,0.484,0.607,0.8150000000000001,0.885,0.602,0.999,0.609,0.08700000000000001,0.231,0.5700000000000001,0.72,0.059000000000000004,0.36,0.355,0.724,0.611,0.078
0.482,0.361,0.488,0.176,0.006,0.728,0.985,0.525,0.861,0.156,0.514,0.03,0.11900000000000001,0.635,0.248,0.587,0.588,0.603,0.352,0.812,0.225,0.536,0.295,0.122,0.9480000000000001,0.991,0.163,0.423,0.859,0.738,0.535,0.972,0.9550000000000001,0.797,0.191,0.77,0.438,0.56,0.605,0.497,0.337,0.535,0.757,0.21,0.59,0.458,0.861,0.789,0.9380000000000001,0.859,0.277,0.711,0.964,0.185,0.5650000000000001,0.801,0.613,0.737,0.392,0.46
0.166,0.639,0.746,0.745,0.242,0.754,0.848,0.215,0.298,0.484,0.912,0.324,0.034,0.624,0.055,0.077,0.437,0.97,0.996,0.634,0.585,0.085,0.769,0.62,0.645,0.111,0.652,0.807,0.782,0.883,0.14100000000000001,0.931,0.798,0.659,0.443,0.228,0.339,0.8160000000000001,0.20600000000000002,0.788,0.59,0.501,0.715,0.561,0.06,0.046,0.714,0.082,0.63,0.68,0.458,0.41000000000000003,0.17,0.076,0.773,0.656,0.714,0.447,0.33,0.193
