0.382,0.341,0.775,0.507,0.182,0.9550000000000001,0.711,0.381,0.021,0.915,0.8150000000000001,0.305,0.443,0.219,0.194,0.327,0.309,0.852,0.222,0.223,0.098,0.139,0.866,0.918,0.742,0.577,0.615,0.214,0.266,0.387
0.56,0.362,0.221,0.28600000000000003,0.34900000000000003,0.439,0.067,0.501,0.746,0.17,0.435,0.628,0.726,0.35100000000000003,0.382,0.212,0.867,0.216,0.542,0.296,0.783,0.757,0.687,0.452,0.527,0.893,0.558,0.032,0.063,0.363
0.138,0.805,0.811,0.461,0.922,0.127,0.635,0.885,0.982,0.534,0.091,0.153,0.029,0.339,0.636,0.86,0.805,0.443,0.618,0.323,0.975,0.8250000000000001,0.994,0.43,0.447,0.931,0.011,0.778,0.125,0.008
0.987,0.659,0.921,0.21,0.126,0.8240000000000001,0.213,0.148,0.231,0.41600000000000004,0.437,0.262,0.549,0.34700000000000003,0.394,0.39,0.264,0.659,0.158,0.577,0.179,0.431,0.504,0.746,0.65,0.523,0.582,0.678,0.421,0.893
0.546,0.445,0.467,0.882,0.183,0.89,0.121,0.6900000000000001,0.807,0.6990000000000001,0.23,0.245,0.498,0.10400000000000001,0.096,0.721,0.99,0.455,0.9530000000000001,0.591,0.401,0.14,0.016,0.98,0.227,0.761,0.9440000000000001,0.045,0.808,0.865
0.252,0.445,0.536,0.252,0.558,0.28500000000000003,0.025,0.024,0.245,0.34400000000000003,0.28800000000000003,0.47000000000000003,0.018000000000000002,0.53,0.996,0.26,0.707,0.313,0.125,0.8140000000000001,0.251,0.17300000000000001,0.296,0.439,0.189,0.47800000000000004,0.5,0.6930000000000001,0.881,0.094
0.615,0.303,0.911,0.675,0.874,0.378,0.34,0.527,0.32,0.294,0.64,0.577,0.518,0.42,0.47500000000000003,0.085,0.34900000000000003,0.487,0.61,0.8300000000000001,0.645,0.113,0.894,0.8280000000000001,0.433,0.5750000000000001,0.191,0.056,0.6890000000000001,0.807
0.028,0.315,0.042,0.147,0.11,0.385,0.222,0.643,0.438,0.557,0.109,0.858,0.004,0.41600000000000004,0.811,0.401,0.031,0.532,0.199,0.219,0.592,0.293,0.919,0.168,0.9590000000000001,0.721,0.802,0.73,0.515,0.894
0.33,0.324,0.313,0.05,0.591,0.877,0.912,0.126,0.923,0.5,0.052000000000000005,0.72,0.465,0.229,0.158,0.923,0.192,0.078,0.171,0.722,0.857,0.989,0.775,0.094,0.20700000000000002,0.768,0.58,0.749,0.855,0.051000000000000004
0.602,0.152,0.093,0.759,0.886,0.05,0.8150000000000001,0.983,0.517,0.088,0.18,0.41100000000000003,0.26,0.808,0.381,0.9450000000000001,0.161,0.47300000000000003,0.316,0.182,0.8210000000000001,0.531,0.34500000000000003,0.54,0.149,0.046,0.657,0.183,0.277,0.838
