0.128,0.311,0.635,0.466,0.114,0.404,0.884,0.539,0.731,0.304,0.317,0.168,0.983,0.891,0.451,0.729,0.28400000000000003,0.634,0.604,0.672,0.457,0.422,0.642,0.253,0.195,0.203,0.883,0.5710000000000001,0.668,0.018000000000000002
0.548,0.751,0.275,0.41000000000000003,0.735,0.389,0.433,0.243,0.054,0.369,0.5640000000000001,0.2,0.607,0.625,0.555,0.532,0.036000000000000004,0.751,0.023,0.873,0.877,0.441,0.968,0.8210000000000001,0.466,0.116,0.162,0.749,0.902,0.162
0.887,0.6920000000000001,0.601,0.71,0.116,0.779,0.23500000000000001,0.281,0.001,0.637,0.74,0.618,0.758,0.34700000000000003,0.65,0.112,0.10200000000000001,0.6910000000000001,0.19,0.937,0.899,0.637,0.838,0.26,0.6980000000000001,0.511,0.124,0.36,0.46900000000000003,0.677
0.855,0.549,0.501,0.529,0.489,0.439,0.38,0.135,0.542,0.447,0.492,0.636,0.04,0.20700000000000002,0.28700000000000003,0.113,0.662,0.177,0.013000000000000001,0.127,0.48,0.715,0.272,0.424,0.0,0.424,0.683,0.368,0.353,0.09
0.8160000000000001,0.9380000000000001,0.516,0.115,0.392,0.20800000000000002,0.08600000000000001,0.488,0.9,0.323,0.448,0.41300000000000003,0.28700000000000003,0.41600000000000004,0.442,0.9480000000000001,0.47100000000000003,0.746,0.39,0.965,0.519,0.243,0.198,0.294,0.193,0.687,0.495,0.486,0.493,0.325
0.216,0.222,0.664,0.364,0.161,0.404,0.66,0.6930000000000001,0.921,0.054,0.25,0.271,0.863,0.767,0.811,0.43,0.6960000000000001,0.243,0.08700000000000001,0.5640000000000001,0.897,0.307,0.7030000000000001,0.37,0.707,0.223,0.5670000000000001,0.615,0.618,0.805
0.528,0.491,0.983,0.403,0.935,0.889,0.263,0.56,0.107,0.586,0.441,0.23500000000000001,0.486,0.908,0.467,0.14,0.17300000000000001,0.879,0.896,0.782,0.131,0.494,0.965,0.343,0.061,0.796,0.299,0.444,0.18,0.385
0.898,0.372,0.628,0.47600000000000003,0.266,0.562,0.48,0.632,0.421,0.138,0.181,0.717,0.669,0.898,0.893,0.769,0.161,0.447,0.788,0.5750000000000001,0.442,0.057,0.428,0.711,0.983,0.109,0.156,0.678,0.0,0.5650000000000001
0.58,0.752,0.485,0.962,0.902,0.713,0.796,0.382,0.487,0.135,0.431,0.10300000000000001,0.332,0.381,0.319,0.635,0.10200000000000001,0.097,0.23900000000000002,0.368,0.195,0.872,0.794,0.361,0.443,0.787,0.10400000000000001,0.845,0.608,0.9440000000000001
0.781,0.773,0.213,0.877,0.393,0.081,0.003,0.777,0.632,0.627,0.9590000000000001,0.8170000000000001,0.302,0.73,0.85,0.022,0.588,0.777,0.755,0.596,0.847,0.838,0.926,0.07200000000000001,0.026000000000000002,0.664,0.545,0.354,0.34700000000000003,0.661
0.9590000000000001,0.765,0.417,0.5680000000000001,0.982,0.8170000000000001,0.589,0.289,0.861,0.443,0.997,0.17200000000000001,0.519,0.289,0.029,0.452,0.531,0.655,0.233,0.006,0.482,0.055,0.713,0.762,0.6960000000000001,0.904,0.9440000000000001,0.934,0.0,0.10300000000000001
0.426,0.48,0.604,0.778,0.838,0.08600000000000001,0.872,0.291,0.96,0.116,0.014,0.267,0.588,0.75,0.009000000000000001,0.902,0.391,0.806,0.704,0.168,0.8190000000000001,0.296,0.841,0.461,0.934,0.276,0.549,0.8260000000000001,0.458,0.242
0.746,0.278,0.28400000000000003,0.253,0.803,0.652,0.19,0.736,0.871,0.644,0.277,0.899,0.491,0.313,0.751,0.621,0.329,0.498,0.768,0.224,0.111,0.193,0.081,0.616,0.34900000000000003,0.47600000000000003,0.363,0.925,0.056,0.34500000000000003
