0.3,0.648,0.668,0.708,0.097,0.217,0.176,0.879,0.106,0.971,0.541,0.276,0.923,0.406,0.214,0.2,0.993,0.048,0.792,0.387,0.506,0.34900000000000003,0.487,0.403,0.772,0.71,0.988,0.663,0.866,0.304,0.973,0.515,0.581,0.9500000000000001,0.51,0.125,0.183,0.226,0.681,0.179,0.859,0.723,0.7010000000000001,0.101,0.875,0.999,0.683,0.926,0.304,0.85,0.682,0.19,0.17500000000000002,0.86,0.917,0.887,0.114,0.361,0.077,0.396
0.6950000000000001,0.14,0.171,0.1,0.522,0.324,0.017,0.598,0.617,0.767,0.396,0.759,0.759,0.894,0.659,0.24,0.271,0.1,0.41100000000000003,0.78,0.058,0.593,0.41600000000000004,0.17200000000000001,0.774,0.521,0.632,0.859,0.516,0.195,0.733,0.875,0.837,0.529,0.256,0.181,0.06,0.091,0.5630000000000001,0.458,0.775,0.906,0.393,0.729,0.706,0.535,0.135,0.011,0.112,0.328,0.075,0.153,0.782,0.9430000000000001,0.20800000000000002,0.107,0.607,0.802,0.163,0.08700000000000001
0.583,0.388,0.126,0.8230000000000001,0.769,0.89,0.877,0.901,0.603,0.726,0.962,0.5680000000000001,0.6,0.931,0.218,0.041,0.982,0.684,0.844,0.063,0.26,0.34800000000000003,0.72,0.872,0.14300000000000002,0.421,0.878,0.386,0.224,0.748,0.483,0.373,0.788,0.645,0.928,0.873,0.222,0.613,0.23500000000000001,0.318,0.46900000000000003,0.258,0.078,0.389,0.608,0.302,0.099,0.717,0.505,0.17,0.041,0.048,0.506,0.898,0.979,0.801,0.643,0.513,0.6970000000000001,0.796
0.932,0.063,0.904,0.853,0.097,0.378,0.505,0.261,0.65,0.962,0.912,0.892,0.8310000000000001,0.553,0.005,0.137,0.152,0.158,0.321,0.746,0.936,0.6920000000000001,0.619,0.885,0.546,0.614,0.023,0.9410000000000001,0.917,0.2,0.47100000000000003,0.261,0.8,0.343,0.275,0.923,0.43,0.579,0.9550000000000001,0.065,0.865,0.387,0.3,0.466,0.20600000000000002,0.775,0.798,0.383,0.983,0.163,0.424,0.467,0.426,0.649,0.015,0.06,0.429,0.221,0.894,0.199
0.148,0.505,0.512,0.008,0.733,0.936,0.20600000000000002,0.031,0.403,0.51,0.967,0.848,0.88,0.198,0.876,0.007,0.8180000000000001,0.715,0.805,0.882,0.577,0.917,0.623,0.542,0.089,0.109,0.37,0.936,0.176,0.557,0.867,0.969,0.489,0.581,0.892,0.641,0.772,0.435,0.123,0.065,0.9520000000000001,0.9420000000000001,0.996,0.737,0.35100000000000003,0.277,0.658,0.9570000000000001,0.872,0.35000000000000003,0.579,0.978,0.368,0.673,0.519,0.7020000000000001,0.398,0.201,0.8230000000000001,0.8280000000000001
0.41100000000000003,0.178,0.512,0.516,0.801,0.975,0.043000000000000003,0.77,0.729,0.584,0.652,0.152,0.913,0.896,0.9590000000000001,0.663,0.079,0.41300000000000003,0.842,0.5730000000000001,0.764,0.737,0.309,0.641,0.9540000000000001,0.202,0.146,0.852,0.784,0.72,0.85,0.274,0.63,0.612,0.006,0.766,0.28,0.393,0.17200000000000001,0.639,0.9540000000000001,0.906,0.904,0.338,0.37,0.794,0.876,0.316,0.451,0.37,0.51,0.25,0.495,0.906,0.166,0.675,0.963,0.984,0.123,0.734
0.997,0.432,0.026000000000000002,0.677,0.218,0.499,0.51,0.7000000000000001,0.659,0.52,0.376,0.457,0.982,0.544,0.579,0.333,0.246,0.194,0.137,0.786,0.428,0.013000000000000001,0.624,0.5640000000000001,0.931,0.157,0.34,0.9500000000000001,0.603,0.34600000000000003,0.553,0.533,0.501,0.899,0.785,0.622,0.273,0.9440000000000001,0.784,0.908,0.082,0.068,0.621,0.834,0.025,0.46900000000000003,0.644,0.423,0.219,0.724,0.334,0.878,0.847,0.683,0.618,0.578,0.316,0.111,0.487,0.454
0.043000000000000003,0.895,0.589,0.297,0.636,0.371,0.033,0.026000000000000002,0.202,0.549,0.894,0.789,0.052000000000000005,0.845,0.632,0.006,0.397,0.015,0.128,0.262,0.747,0.28300000000000003,0.082,0.842,0.34800000000000003,0.729,0.183,0.063,0.229,0.639,0.996,0.397,0.847,0.963,0.293,0.593,0.721,0.231,0.5630000000000001,0.154,0.886,0.604,0.46900000000000003,0.6990000000000001,0.712,0.212,0.674,0.965,0.244,0.273,0.433,0.99,0.271,0.447,0.418,0.802,0.98,0.515,0.053,0.865
0.737,0.154,0.203,0.065,0.053,0.396,0.9490000000000001,0.535,0.542,0.801,0.799,0.546,0.053,0.265,0.318,0.809,0.726,0.558,0.291,0.453,0.761,0.40900000000000003,0.8210000000000001,0.383,0.579,0.467,0.784,0.444,0.552,0.11900000000000001,0.663,0.876,0.596,0.279,0.978,0.33,0.097,0.201,0.66,0.618,0.787,0.15,0.253,0.11800000000000001,0.623,0.433,0.12,0.481,0.176,0.633,0.002,0.167,0.525,0.467,0.524,0.848,0.052000000000000005,0.126,0.014,0.395
0.671,0.429,0.962,0.422,0.706,0.664,0.9590000000000001,0.857,0.581,0.86,0.739,0.44,0.775,0.376,0.556,0.314,0.674,0.845,0.833,0.908,0.796,0.035,0.592,0.003,0.004,0.48,0.733,0.451,0.249,0.789,0.405,0.115,0.525,0.115,0.281,0.228,0.779,0.561,0.931,0.878,0.255,0.8,0.468,0.781,0.5750000000000001,0.091,0.543,0.6910000000000001,0.366,0.653,0.8260000000000001,0.486,0.359,0.05,0.8180000000000001,0.189,0.058,0.18,0.644,0.5670000000000001
0.47300000000000003,0.724,0.896,0.9520000000000001,0.559,0.604,0.8220000000000001,0.442,0.27,0.6990000000000001,0.585,0.437,0.527,0.922,0.053,0.8140000000000001,0.622,0.423,0.076,0.763,0.603,0.224,0.792,0.468,0.356,0.667,0.156,0.054,0.625,0.773,0.683,0.6930000000000001,0.149,0.11900000000000001,0.612,0.801,0.404,0.466,0.399,0.166,0.671,0.907,0.782,0.729,0.279,0.557,0.873,0.463,0.633,0.2,0.539,0.8140000000000001,0.543,0.196,0.107,0.928,0.892,0.482,0.657,0.61
0.08700000000000001,0.161,0.834,0.6950000000000001,0.385,0.967,0.28300000000000003,0.398,0.863,0.983,0.9480000000000001,0.014,0.47100000000000003,0.759,0.776,0.716,0.652,0.186,0.27,0.9520000000000001,0.33,0.403,0.996,0.903,0.492,0.756,0.052000000000000005,0.355,0.201,0.424,0.783,0.736,0.293,0.641,0.843,0.312,0.113,0.9390000000000001,0.114,0.904,0.869,0.544,0.24,0.553,0.11800000000000001,0.139,0.98,0.221,0.84,0.079,0.176,0.9580000000000001,0.277,0.132,0.856,0.302,0.036000000000000004,0.338,0.077,0.269
