0.112,0.8270000000000001,0.15,0.772,0.306,0.166,0.797,0.075,0.426,0.49,0.222,0.6970000000000001,0.562,0.931,0.271,0.082,0.858,0.936,0.787,0.6990000000000001,0.99,0.869,0.101,0.73,0.358,0.455,0.58,0.529,0.5760000000000001,0.245,0.485,0.577,0.275,0.7020000000000001,0.764,0.426,0.6950000000000001,0.598,0.724,0.8200000000000001,0.635,0.264,0.461,0.211,0.862,0.254,0.111,0.153,0.543,0.983
0.227,0.63,0.419,0.668,0.637,0.66,0.139,0.908,0.5670000000000001,0.324,0.23700000000000002,0.886,0.404,0.31,0.748,0.777,0.357,0.47600000000000003,0.625,0.964,0.596,0.154,0.495,0.534,0.782,0.077,0.672,0.5720000000000001,0.638,0.973,0.833,0.914,0.727,0.338,0.295,0.872,0.8130000000000001,0.835,0.657,0.20400000000000001,0.445,0.123,0.276,0.6900000000000001,0.49,0.399,0.24,0.966,0.674,0.551
0.55,0.65,0.47900000000000004,0.889,0.963,0.931,0.661,0.508,0.47900000000000004,0.886,0.766,0.244,0.587,0.356,0.399,0.445,0.254,0.579,0.389,0.14300000000000002,0.743,0.666,0.9580000000000001,0.426,0.039,0.92,0.525,0.417,0.23800000000000002,0.362,0.23,0.456,0.992,0.08,0.061,0.07100000000000001,0.209,0.557,0.047,0.454,0.888,0.199,0.863,0.201,0.612,0.973,0.14300000000000002,0.767,0.383,0.682
0.772,0.493,0.675,0.305,0.20600000000000002,0.646,0.494,0.31,0.379,0.978,0.753,0.21,0.986,0.584,0.9400000000000001,0.631,0.46900000000000003,0.259,0.083,0.8240000000000001,0.641,0.774,0.28800000000000003,0.9540000000000001,0.08,0.29,0.995,0.157,0.973,0.729,0.032,0.5730000000000001,0.08700000000000001,0.081,0.736,0.675,0.249,0.606,0.994,0.024,0.492,0.164,0.357,0.07100000000000001,0.866,0.626,0.5680000000000001,0.20400000000000001,0.992,0.795
0.742,0.909,0.004,0.246,0.798,0.8170000000000001,0.545,0.532,0.117,0.856,0.274,0.602,0.2,0.179,0.4,0.08600000000000001,0.585,0.435,0.847,0.769,0.187,0.056,0.28400000000000003,0.40800000000000003,0.866,0.789,0.049,0.326,0.397,0.158,0.771,0.853,0.9410000000000001,0.262,0.761,0.276,0.388,0.15,0.838,0.297,0.448,0.556,0.45,0.538,0.628,0.786,0.006,0.9490000000000001,0.668,0.966
0.229,0.356,0.155,0.635,0.6,0.587,0.02,0.177,0.9,0.20600000000000002,0.294,0.439,0.873,0.543,0.936,0.047,0.626,0.28600000000000003,0.059000000000000004,0.201,0.935,0.056,0.37,0.983,0.913,0.544,0.28200000000000003,0.124,0.721,0.115,0.522,0.66,0.609,0.843,0.647,0.139,0.974,0.84,0.503,0.096,0.8250000000000001,0.461,0.22,0.059000000000000004,0.10400000000000001,0.122,0.623,0.749,0.98,0.9410000000000001
0.129,0.602,0.72,0.74,0.937,0.873,0.035,0.609,0.8230000000000001,0.404,0.044,0.585,0.215,0.898,0.678,0.617,0.066,0.9410000000000001,0.745,0.10300000000000001,0.437,0.43,0.294,0.5760000000000001,0.995,0.795,0.23900000000000002,0.277,0.632,0.513,0.9400000000000001,0.523,0.973,0.924,0.016,0.707,0.076,0.272,0.065,0.369,0.5,0.05,0.048,0.764,0.705,0.47800000000000004,0.317,0.23,0.634,0.599
0.305,0.085,0.739,0.367,0.605,0.639,0.28700000000000003,0.861,0.035,0.893,0.611,0.578,0.786,0.147,0.889,0.134,0.914,0.329,0.003,0.608,0.383,0.076,0.903,0.893,0.146,0.656,0.994,0.8140000000000001,0.507,0.121,0.279,0.638,0.867,0.512,0.91,0.837,0.061,0.364,0.812,0.485,0.8300000000000001,0.739,0.887,0.17400000000000002,0.354,0.156,0.28400000000000003,0.9490000000000001,0.686,0.048
0.313,0.739,0.918,0.6,0.156,0.319,0.032,0.08700000000000001,0.776,0.8220000000000001,0.519,0.534,0.713,0.4,0.506,0.885,0.297,0.178,0.0,0.968,0.607,0.298,0.8200000000000001,0.14400000000000002,0.883,0.314,0.726,0.8270000000000001,0.605,0.866,0.338,0.522,0.96,0.622,0.024,0.401,0.422,0.303,0.713,0.28400000000000003,0.417,0.727,0.528,0.28600000000000003,0.778,0.111,0.049,0.029,0.713,0.434
0.549,0.5750000000000001,0.08700000000000001,0.48,0.337,0.405,0.23500000000000001,0.667,0.184,0.606,0.876,0.158,0.264,0.065,0.794,0.849,0.777,0.11800000000000001,0.837,0.111,0.399,0.845,0.6930000000000001,0.755,0.64,0.581,0.37,0.07100000000000001,0.8210000000000001,0.598,0.9490000000000001,0.044,0.095,0.243,0.292,0.009000000000000001,0.97,0.666,0.217,0.875,0.392,0.627,0.894,0.3,0.165,0.321,0.497,0.277,0.302,0.664
