0.806,0.6980000000000001,0.298,0.992,0.139,0.854,0.983,0.134,0.112,0.165,0.41300000000000003,0.791,0.713,0.33,0.992,0.004,0.538,0.93,0.999,0.98,0.082,0.763,0.167,0.979,0.848,0.811,0.539,0.896,0.994,0.158,0.34400000000000003,0.916,0.638,0.78,0.361,0.209,0.392,0.45,0.42,0.984,0.152,0.126,0.906,0.751,0.887,0.227,0.241,0.515,0.509,0.715
0.47800000000000004,0.001,0.776,0.629,0.012,0.263,0.877,0.304,0.381,0.18,0.527,0.678,0.41300000000000003,0.232,0.802,0.555,0.849,0.671,0.741,0.361,0.867,0.051000000000000004,0.20600000000000002,0.302,0.10300000000000001,0.376,0.807,0.319,0.46900000000000003,0.258,0.962,0.318,0.191,0.267,0.259,0.41600000000000004,0.732,0.709,0.6,0.621,0.20600000000000002,0.555,0.709,0.045,0.212,0.226,0.578,0.861,0.37,0.734
0.014,0.20500000000000002,0.251,0.502,0.6990000000000001,0.055,0.554,0.513,0.509,0.902,0.542,0.14,0.933,0.306,0.752,0.6920000000000001,0.506,0.612,0.8160000000000001,0.275,0.877,0.354,0.788,0.56,0.999,0.46900000000000003,0.047,0.281,0.134,0.463,0.8310000000000001,0.437,0.046,0.622,0.005,0.515,0.376,0.48,0.375,0.377,0.719,0.49,0.9450000000000001,0.362,0.037,0.55,0.419,0.666,0.096,0.835
0.373,0.441,0.902,0.004,0.625,0.67,0.248,0.456,0.5670000000000001,0.044,0.322,0.632,0.327,0.14,0.482,0.218,0.523,0.181,0.421,0.006,0.507,0.3,0.785,0.661,0.679,0.921,0.069,0.541,0.05,0.722,0.378,0.211,0.743,0.849,0.889,0.165,0.798,0.11,0.981,0.034,0.987,0.196,0.778,0.973,0.312,0.34700000000000003,0.551,0.064,0.114,0.5690000000000001
0.593,0.627,0.151,0.319,0.361,0.212,0.244,0.005,0.022,0.716,0.646,0.633,0.44,0.249,0.586,0.228,0.671,0.189,0.393,0.381,0.968,0.256,0.373,0.975,0.623,0.075,0.977,0.811,0.581,0.651,0.428,0.23500000000000001,0.597,0.11900000000000001,0.043000000000000003,0.241,0.132,0.5670000000000001,0.658,0.882,0.519,0.446,0.259,0.804,0.188,0.394,0.152,0.5660000000000001,0.382,0.082
0.9550000000000001,0.392,0.661,0.244,0.835,0.912,0.884,0.228,0.445,0.9540000000000001,0.19,0.34800000000000003,0.318,0.869,0.378,0.436,0.898,0.973,0.317,0.889,0.01,0.185,0.847,0.398,0.35100000000000003,0.35100000000000003,0.163,0.004,0.4,0.5660000000000001,0.393,0.042,0.8,0.40800000000000003,0.016,0.245,0.374,0.984,0.995,0.633,0.865,0.34500000000000003,0.618,0.84,0.358,0.625,0.211,0.23900000000000002,0.034,0.5760000000000001
0.381,0.865,0.441,0.898,0.358,0.8210000000000001,0.042,0.383,0.34900000000000003,0.026000000000000002,0.005,0.426,0.334,0.631,0.787,0.063,0.486,0.335,0.164,0.065,0.844,0.989,0.453,0.809,0.101,0.105,0.393,0.962,0.043000000000000003,0.255,0.596,0.455,0.08700000000000001,0.098,0.5670000000000001,0.094,0.782,0.643,0.6910000000000001,0.77,0.41100000000000003,0.8190000000000001,0.764,0.106,0.339,0.164,0.123,0.85,0.099,0.705
0.47900000000000004,0.658,0.458,0.076,0.789,0.903,0.664,0.593,0.145,0.232,0.5730000000000001,0.361,0.975,0.93,0.279,0.258,0.636,0.758,0.437,0.028,0.9540000000000001,0.579,0.72,0.433,0.801,0.234,0.838,0.9510000000000001,0.177,0.581,0.214,0.847,0.025,0.8,0.155,0.614,0.11900000000000001,0.907,0.484,0.298,0.4,0.125,0.503,0.874,0.762,0.633,0.026000000000000002,0.396,0.094,0.794
0.296,0.9380000000000001,0.264,0.342,0.53,0.486,0.201,0.185,0.613,0.921,0.25,0.152,0.191,0.502,0.342,0.434,0.005,0.338,0.183,0.138,0.08700000000000001,0.178,0.273,0.331,0.443,0.10400000000000001,0.489,0.001,0.759,0.675,0.866,0.975,0.498,0.04,0.578,0.323,0.386,0.073,0.46,0.612,0.108,0.926,0.34700000000000003,0.873,0.146,0.433,0.111,0.668,0.034,0.021
0.724,0.724,0.214,0.974,0.769,0.661,0.504,0.651,0.365,0.721,0.886,0.211,0.859,0.723,0.983,0.9440000000000001,0.561,0.304,0.6950000000000001,0.096,0.508,0.646,0.259,0.064,0.737,0.758,0.253,0.6920000000000001,0.8200000000000001,0.113,0.373,0.972,0.729,0.159,0.258,0.435,0.532,0.252,0.112,0.039,0.936,0.278,0.7010000000000001,0.315,0.623,0.6920000000000001,0.14200000000000002,0.056,0.41600000000000004,0.273
0.386,0.196,0.71,0.307,0.597,0.975,0.22,0.406,0.488,0.34,0.171,0.447,0.247,0.654,0.678,0.307,0.188,0.9430000000000001,0.871,0.428,0.8,0.307,0.8290000000000001,0.323,0.92,0.155,0.28200000000000003,0.835,0.41100000000000003,0.366,0.04,0.6990000000000001,0.584,0.717,0.799,0.375,0.5760000000000001,0.257,0.684,0.793,0.585,0.357,0.13,0.381,0.021,0.20500000000000002,0.325,0.633,0.794,0.428
0.767,0.374,0.114,0.39,0.728,0.76,0.289,0.992,0.748,0.305,0.8240000000000001,0.23500000000000001,0.404,0.34800000000000003,0.762,0.10400000000000001,0.926,0.676,0.624,0.334,0.72,0.367,0.886,0.682,0.276,0.637,0.333,0.626,0.186,0.98,0.22,0.316,0.395,0.923,0.659,0.381,0.979,0.732,0.462,0.435,0.631,0.042,0.962,0.224,0.8150000000000001,0.32,0.029,0.709,0.198,0.03
0.455,0.622,0.445,0.133,0.487,0.171,0.677,0.963,0.649,0.519,0.62,0.138,0.356,0.385,0.795,0.02,0.629,0.766,0.663,0.025,0.446,0.638,0.992,0.97,0.366,0.994,0.65,0.532,0.874,0.525,0.398,0.912,0.879,0.016,0.54,0.316,0.272,0.768,0.063,0.551,0.298,0.385,0.8200000000000001,0.65,0.747,0.535,0.316,0.354,0.539,0.099
0.31,0.152,0.9440000000000001,0.029,0.889,0.277,0.758,0.664,0.038,0.562,0.458,0.056,0.783,0.601,0.602,0.585,0.252,0.515,0.5650000000000001,0.301,0.209,0.372,0.867,0.562,0.585,0.35000000000000003,0.886,0.383,0.13,0.058,0.41600000000000004,0.319,0.245,0.767,0.245,0.438,0.638,0.64,0.907,0.657,0.254,0.838,0.729,0.603,0.704,0.807,0.536,0.385,0.371,0.591
0.763,0.145,0.867,0.483,0.599,0.613,0.099,0.533,0.337,0.098,0.308,0.26,0.156,0.246,0.925,0.74,0.8210000000000001,0.233,0.423,0.655,0.887,0.674,0.155,0.806,0.401,0.9530000000000001,0.859,0.299,0.641,0.842,0.761,0.869,0.758,0.24,0.746,0.439,0.494,0.084,0.928,0.14200000000000002,0.6,0.455,0.246,0.202,0.082,0.47900000000000004,0.58,0.664,0.8230000000000001,0.639
0.051000000000000004,0.812,0.672,0.6900000000000001,0.718,0.61,0.9560000000000001,0.505,0.671,0.19,0.17300000000000001,0.655,0.401,0.933,0.765,0.846,0.162,0.252,0.41000000000000003,0.47100000000000003,0.546,0.10300000000000001,0.517,0.79,0.016,0.098,0.129,0.852,0.15,0.6910000000000001,0.616,0.307,0.221,0.324,0.2,0.14,0.856,0.312,0.515,0.463,0.579,0.461,0.999,0.394,0.79,0.461,0.177,0.309,0.112,0.198
