0.20800000000000002,0.247,0.636,0.058,0.153,0.295,0.277,0.8230000000000001,0.306,0.6910000000000001,0.372,0.519,0.805,0.85,0.295,0.644,0.28700000000000003,0.243,0.389,0.85,0.991,0.28500000000000003,0.467,0.858,0.341,0.008,0.265,0.5700000000000001,0.531,0.096,0.095,0.704,0.41600000000000004,0.08,0.41600000000000004,0.602,0.08700000000000001,0.45,0.064,0.839
0.427,0.47500000000000003,0.583,0.519,0.24,0.496,0.277,0.761,0.374,0.158,0.647,0.268,0.138,0.805,0.212,0.066,0.183,0.18,0.273,0.149,0.23900000000000002,0.10200000000000001,0.929,0.765,0.772,0.602,0.306,0.297,0.533,0.274,0.738,0.5710000000000001,0.595,0.603,0.318,0.301,0.537,0.43,0.257,0.523
0.912,0.718,0.09,0.8320000000000001,0.685,0.685,0.155,0.595,0.8130000000000001,0.268,0.725,0.8130000000000001,0.308,0.149,0.979,0.127,0.116,0.516,0.637,0.547,0.182,0.799,0.624,0.53,0.749,0.578,0.34700000000000003,0.965,0.833,0.306,0.323,0.422,0.735,0.768,0.534,0.662,0.5690000000000001,0.763,0.191,0.897
0.886,0.331,0.07100000000000001,0.806,0.592,0.052000000000000005,0.166,0.196,0.23,0.764,0.458,0.652,0.589,0.10300000000000001,0.194,0.894,0.28800000000000003,0.984,0.739,0.6,0.9470000000000001,0.16,0.342,0.868,0.756,0.094,0.851,0.755,0.809,0.886,0.528,0.04,0.064,0.371,0.191,0.881,0.668,0.838,0.988,0.333
0.598,0.484,0.439,0.168,0.069,0.395,0.896,0.16,0.508,0.46,0.664,0.656,0.9440000000000001,0.127,0.41000000000000003,0.27,0.839,0.058,0.3,0.6930000000000001,0.199,0.34400000000000003,0.483,0.10200000000000001,0.35100000000000003,0.914,0.25,0.248,0.519,0.522,0.121,0.847,0.503,0.14100000000000001,0.216,0.756,0.9520000000000001,0.017,0.277,0.887
0.522,0.338,0.376,0.045,0.906,0.965,0.324,0.41000000000000003,0.757,0.626,0.838,0.454,0.037,0.741,0.595,0.189,0.59,0.9450000000000001,0.678,0.5670000000000001,0.23,0.361,0.725,0.981,0.5660000000000001,0.937,0.267,0.148,0.269,0.608,0.7030000000000001,0.861,0.533,0.759,0.96,0.916,0.393,0.244,0.023,0.133
0.115,0.875,0.403,0.544,0.12,0.635,0.617,0.092,0.197,0.849,0.54,0.316,0.604,0.245,0.9390000000000001,0.843,0.211,0.45,0.308,0.128,0.536,0.521,0.147,0.487,0.306,0.927,0.442,0.8270000000000001,0.375,0.664,0.006,0.709,0.9440000000000001,0.40700000000000003,0.63,0.484,0.748,0.361,0.372,0.167
0.733,0.249,0.304,0.013000000000000001,0.74,0.423,0.972,0.8230000000000001,0.68,0.10300000000000001,0.125,0.451,0.993,0.767,0.482,0.777,0.888,0.08600000000000001,0.937,0.01,0.768,0.402,0.512,0.123,0.5690000000000001,0.629,0.51,0.971,0.856,0.661,0.713,0.219,0.9480000000000001,0.799,0.417,0.533,0.374,0.2,0.9450000000000001,0.747
0.63,0.44,0.932,0.982,0.10200000000000001,0.591,0.20500000000000002,0.804,0.752,0.448,0.8200000000000001,0.9570000000000001,0.189,0.171,0.788,0.885,0.783,0.737,0.085,0.724,0.777,0.136,0.112,0.06,0.992,0.137,0.795,0.741,0.991,0.279,0.534,0.8310000000000001,0.896,0.628,0.56,0.253,0.076,0.309,0.668,0.099
0.988,0.134,0.9470000000000001,0.198,0.586,0.451,0.168,0.9430000000000001,0.31,0.853,0.133,0.24,0.998,0.6,0.498,0.464,0.713,0.17,0.9420000000000001,0.641,0.72,0.163,0.79,0.322,0.443,0.894,0.671,0.8150000000000001,0.17400000000000002,0.216,0.34400000000000003,0.673,0.267,0.758,0.067,0.5710000000000001,0.327,0.862,0.434,0.059000000000000004
0.024,0.397,0.168,0.021,0.9430000000000001,0.421,0.41600000000000004,0.8180000000000001,0.445,0.59,0.28600000000000003,0.916,0.975,0.335,0.54,0.593,0.441,0.378,0.439,0.502,0.685,0.11800000000000001,0.899,0.427,0.201,0.186,0.337,0.523,0.329,0.936,0.502,0.99,0.375,0.101,0.428,0.74,0.524,0.181,0.419,0.614
0.608,0.811,0.709,0.047,0.553,0.502,0.254,0.28300000000000003,0.012,0.992,0.655,0.47400000000000003,0.184,0.26,0.341,0.074,0.9460000000000001,0.3,0.8190000000000001,0.259,0.48,0.737,0.854,0.447,0.199,0.683,0.55,0.108,0.775,0.23600000000000002,0.923,0.274,0.064,0.442,0.296,0.544,0.935,0.786,0.46900000000000003,0.489
0.653,0.511,0.255,0.5630000000000001,0.641,0.5700000000000001,0.247,0.445,0.632,0.169,0.462,0.468,0.05,0.506,0.202,0.371,0.201,0.399,0.127,0.681,0.28,0.229,0.602,0.595,0.19,0.926,0.631,0.66,0.961,0.232,0.197,0.019,0.894,0.535,0.106,0.232,0.736,0.494,0.68,0.343
0.649,0.608,0.661,0.8,0.031,0.064,0.335,0.529,0.23700000000000002,0.457,0.8260000000000001,0.562,0.054,0.437,0.328,0.8260000000000001,0.41600000000000004,0.854,0.257,0.7000000000000001,0.753,0.973,0.278,0.856,0.117,0.001,0.662,0.539,0.41100000000000003,0.738,0.339,0.639,0.617,0.9440000000000001,0.301,0.8280000000000001,0.314,0.579,0.8,0.088
0.9380000000000001,0.059000000000000004,0.26,0.492,0.098,0.91,0.59,0.805,0.302,0.75,0.365,0.299,0.488,0.025,0.746,0.589,0.019,0.076,0.549,0.459,0.524,0.47200000000000003,0.877,0.066,0.973,0.556,0.11800000000000001,0.11900000000000001,0.333,0.99,0.40900000000000003,0.47300000000000003,0.28300000000000003,0.317,0.5750000000000001,0.028,0.922,0.6980000000000001,0.3,0.158
0.303,0.266,0.14400000000000002,0.354,0.872,0.417,0.47900000000000004,0.635,0.253,0.608,0.664,0.181,0.993,0.761,0.443,0.313,0.095,0.428,0.094,0.07100000000000001,0.989,0.23900000000000002,0.11800000000000001,0.908,0.007,0.668,0.048,0.38,0.051000000000000004,0.313,0.627,0.532,0.557,0.586,0.792,0.008,0.866,0.136,0.855,0.9560000000000001
0.738,0.545,0.979,0.018000000000000002,0.049,0.28500000000000003,0.99,0.709,0.002,0.617,0.463,0.768,0.377,0.252,0.329,0.382,0.327,0.527,0.021,0.169,0.9420000000000001,0.249,0.367,0.067,0.9510000000000001,0.32,0.975,0.913,0.662,0.658,0.983,0.837,0.671,0.315,0.461,0.34800000000000003,0.87,0.27,0.763,0.791
0.704,0.609,0.34900000000000003,0.8300000000000001,0.666,0.211,0.242,0.655,0.342,0.422,0.254,0.9410000000000001,0.794,0.191,0.213,0.718,0.031,0.157,0.92,0.5670000000000001,0.232,0.787,0.684,0.922,0.294,0.07200000000000001,0.862,0.088,0.541,0.977,0.877,0.596,0.625,0.733,0.376,0.927,0.067,0.376,0.17500000000000002,0.28300000000000003
0.8240000000000001,0.32,0.436,0.507,0.46900000000000003,0.196,0.163,0.042,0.983,0.642,0.601,0.28500000000000003,0.9380000000000001,0.793,0.241,0.109,0.049,0.765,0.842,0.391,0.493,0.983,0.55,0.525,0.839,0.336,0.87,0.725,0.714,0.627,0.99,0.54,0.687,0.769,0.917,0.342,0.718,0.801,0.597,0.764
0.8250000000000001,0.555,0.921,0.255,0.834,0.514,0.615,0.764,0.495,0.999,0.859,0.791,0.158,0.46,0.484,0.20800000000000002,0.6980000000000001,0.649,0.995,0.8230000000000001,0.731,0.8230000000000001,0.147,0.632,0.428,0.506,0.623,0.857,0.6,0.807,0.54,0.598,0.979,0.673,0.215,0.611,0.8140000000000001,0.078,0.5690000000000001,0.8200000000000001
0.845,0.082,0.964,0.6,0.789,0.2,0.253,0.176,0.391,0.152,0.109,0.961,0.544,0.529,0.618,0.496,0.986,0.28800000000000003,0.269,0.529,0.043000000000000003,0.515,0.019,0.442,0.581,0.886,0.981,0.662,0.741,0.318,0.257,0.531,0.138,0.597,0.987,0.108,0.079,0.7020000000000001,0.647,0.859
0.7000000000000001,0.297,0.5720000000000001,0.868,0.755,0.354,0.47700000000000004,0.268,0.012,0.335,0.435,0.624,0.518,0.561,0.342,0.718,0.10300000000000001,0.024,0.128,0.247,0.125,0.726,0.304,0.068,0.422,0.217,0.924,0.51,0.849,0.275,0.933,0.23600000000000002,0.363,0.376,0.901,0.588,0.042,0.97,0.84,0.255
