0.025,0.911,0.10300000000000001,0.051000000000000004,0.33,0.09,0.192,0.373,0.543,0.674,0.658,0.20500000000000002,0.09,0.149,0.738,0.9470000000000001,0.131,0.34400000000000003,0.619,0.553,0.561,0.23700000000000002,0.402,0.5720000000000001,0.756,0.805,0.9520000000000001,0.197,0.65,0.906
0.562,0.512,0.229,0.526,0.463,0.292,0.423,0.454,0.672,0.167,0.489,0.017,0.908,0.538,0.26,0.467,0.635,0.5720000000000001,0.895,0.0,0.402,0.507,0.722,0.032,0.876,0.084,0.278,0.189,0.089,0.182
0.482,0.759,0.759,0.5760000000000001,0.6980000000000001,0.765,0.055,0.365,0.117,0.799,0.254,0.872,0.76,0.556,0.598,0.89,0.67,0.847,0.28700000000000003,0.098,0.648,0.198,0.28,0.519,0.37,0.358,0.558,0.768,0.727,0.934
0.867,0.737,0.847,0.47700000000000004,0.44,0.812,0.6890000000000001,0.9440000000000001,0.967,0.979,0.523,0.34900000000000003,0.13,0.406,0.556,0.623,0.212,0.278,0.794,0.886,0.603,0.764,0.872,0.281,0.64,0.6960000000000001,0.774,0.35100000000000003,0.68,0.597
0.6920000000000001,0.8180000000000001,0.10400000000000001,0.434,0.028,0.177,0.626,0.626,0.46,0.769,0.339,0.45,0.272,0.403,0.35100000000000003,0.659,0.428,0.853,0.963,0.189,0.61,0.255,0.756,0.1,0.7020000000000001,0.07100000000000001,0.915,0.9550000000000001,0.5660000000000001,0.405
0.365,0.6970000000000001,0.782,0.253,0.92,0.40900000000000003,0.754,0.073,0.328,0.874,0.539,0.305,0.014,0.577,0.032,0.835,0.846,0.492,0.464,0.331,0.272,0.28400000000000003,0.136,0.743,0.503,0.729,0.81,0.375,0.462,0.354
0.46900000000000003,0.872,0.4,0.667,0.864,0.587,0.842,0.6,0.166,0.041,0.609,0.713,0.40900000000000003,0.376,0.638,0.064,0.61,0.71,0.389,0.644,0.34600000000000003,0.803,0.783,0.8230000000000001,0.355,0.8310000000000001,0.683,0.231,0.312,0.973
0.312,0.41300000000000003,0.044,0.221,0.629,0.9380000000000001,0.805,0.3,0.855,0.521,0.862,0.862,0.498,0.585,0.877,0.558,0.242,0.226,0.717,0.454,0.861,0.857,0.6880000000000001,0.312,0.353,0.139,0.8,0.18,0.593,0.371
0.23900000000000002,0.43,0.422,0.893,0.134,0.108,0.874,0.812,0.376,0.114,0.335,0.987,0.136,0.9550000000000001,0.274,0.262,0.679,0.52,0.23900000000000002,0.41400000000000003,0.328,0.057,0.804,0.129,0.901,0.3,0.5680000000000001,0.8310000000000001,0.739,0.273
0.9,0.618,0.211,0.229,0.545,0.736,0.527,0.522,0.094,0.718,0.921,0.222,0.486,0.895,0.084,0.582,0.321,0.748,0.313,0.223,0.639,0.429,0.918,0.849,0.545,0.28,0.99,0.47900000000000004,0.867,0.636
0.271,0.979,0.456,0.757,0.299,0.34700000000000003,0.48,0.8,0.402,0.915,0.417,0.198,0.586,0.884,0.221,0.359,0.9490000000000001,0.604,0.395,0.244,0.388,0.393,0.64,0.929,0.043000000000000003,0.508,0.733,0.343,0.115,0.847
0.879,0.92,0.891,0.904,0.296,0.586,0.86,0.9430000000000001,0.497,0.354,0.34,0.776,0.793,0.135,0.367,0.508,0.902,0.9,0.027,0.964,0.923,0.721,0.321,0.787,0.794,0.252,0.401,0.632,0.23,0.105
0.784,0.5730000000000001,0.631,0.768,0.636,0.788,0.75,0.842,0.17400000000000002,0.877,0.585,0.324,0.28200000000000003,0.47600000000000003,0.252,0.624,0.444,0.47700000000000004,0.781,0.9520000000000001,0.606,0.41600000000000004,0.6900000000000001,0.016,0.17200000000000001,0.245,0.05,0.668,0.34900000000000003,0.082
0.33,0.002,0.602,0.493,0.088,0.549,0.89,0.264,0.401,0.985,0.51,0.299,0.202,0.277,0.109,0.06,0.147,0.23,0.995,0.321,0.732,0.528,0.673,0.485,0.603,0.355,0.049,0.812,0.194,0.937
0.049,0.518,0.076,0.619,0.766,0.981,0.926,0.34400000000000003,0.995,0.774,0.214,0.197,0.777,0.78,0.225,0.833,0.522,0.138,0.11900000000000001,0.519,0.5660000000000001,0.582,0.10200000000000001,0.186,0.332,0.6890000000000001,0.5730000000000001,0.727,0.309,0.599
