0.671,0.468,0.29,0.747,0.41200000000000003,0.317,0.686,0.811,0.721,0.11800000000000001,0.011,0.49,0.10300000000000001,0.128,0.267,0.231,0.591,0.502,0.665,0.548
0.583,0.895,0.261,0.014,0.628,0.845,0.034,0.98,0.444,0.582,0.446,0.5710000000000001,0.514,0.751,0.017,0.835,0.054,0.228,0.359,0.787
0.804,0.777,0.721,0.024,0.234,0.549,0.432,0.632,0.224,0.647,0.993,0.322,0.914,0.933,0.787,0.225,0.508,0.713,0.558,0.231
0.801,0.87,0.214,0.354,0.485,0.9590000000000001,0.20800000000000002,0.261,0.926,0.272,0.804,0.153,0.8160000000000001,0.061,0.5700000000000001,0.43,0.058,0.113,0.041,0.417
0.44,0.162,0.795,0.16,0.787,0.146,0.444,0.438,0.849,0.491,0.54,0.11,0.219,0.20800000000000002,0.145,0.968,0.745,0.595,0.425,0.438
0.706,0.612,0.911,0.014,0.705,0.848,0.765,0.749,0.434,0.424,0.493,0.163,0.501,0.016,0.593,0.529,0.501,0.8180000000000001,0.277,0.483
0.186,0.324,0.41200000000000003,0.388,0.468,0.754,0.785,0.917,0.6,0.678,0.513,0.498,0.8140000000000001,0.21,0.216,0.253,0.368,0.687,0.26,0.8250000000000001
0.9520000000000001,0.861,0.929,0.545,0.587,0.006,0.6890000000000001,0.432,0.23500000000000001,0.899,0.5700000000000001,0.11900000000000001,0.092,0.914,0.809,0.996,0.557,0.72,0.04,0.036000000000000004
0.008,0.916,0.11800000000000001,0.352,0.303,0.193,0.536,0.87,0.6950000000000001,0.462,0.533,0.278,0.121,0.21,0.35100000000000003,0.357,0.914,0.192,0.137,0.481
0.672,0.487,0.42,0.581,0.294,0.231,0.13,0.657,0.8220000000000001,0.396,0.76,0.121,0.123,0.856,0.834,0.898,0.374,0.41500000000000004,0.279,0.621
0.343,0.442,0.429,0.66,0.607,0.47500000000000003,0.8,0.932,0.521,0.1,0.484,0.765,0.183,0.366,0.628,0.381,0.015,0.403,0.303,0.425
0.187,0.9570000000000001,0.879,0.171,0.711,0.679,0.7030000000000001,0.28800000000000003,0.148,0.8280000000000001,0.338,0.996,0.6970000000000001,0.561,0.298,0.963,0.129,0.705,0.184,0.666
0.166,0.181,0.339,0.157,0.376,0.9510000000000001,0.032,0.254,0.381,0.02,0.47700000000000004,0.769,0.223,0.673,0.92,0.707,0.851,0.642,0.145,0.9550000000000001
0.056,0.914,0.014,0.456,0.281,0.527,0.09,0.066,0.35100000000000003,0.217,0.623,0.598,0.626,0.856,0.6910000000000001,0.735,0.62,0.272,0.124,0.5750000000000001
0.033,0.5650000000000001,0.41100000000000003,0.23600000000000002,0.493,0.798,0.905,0.241,0.78,0.23,0.176,0.169,0.214,0.887,0.874,0.6880000000000001,0.168,0.02,0.9430000000000001,0.41500000000000004
0.775,0.623,0.145,0.8,0.096,0.809,0.012,0.8240000000000001,0.423,0.247,0.544,0.721,0.186,0.242,0.606,0.654,0.803,0.073,0.644,0.021
0.893,0.874,0.524,0.559,0.013000000000000001,0.164,0.37,0.709,0.298,0.5660000000000001,0.592,0.332,0.6930000000000001,0.387,0.523,0.732,0.006,0.895,0.163,0.871
0.256,0.253,0.449,0.681,0.858,0.076,0.157,0.7010000000000001,0.532,0.525,0.441,0.021,0.03,0.332,0.28400000000000003,0.274,0.517,0.148,0.623,0.592
0.023,0.031,0.785,1.0,0.966,0.338,0.8160000000000001,0.74,0.218,0.018000000000000002,0.8320000000000001,0.19,0.704,0.541,0.061,0.446,0.515,0.527,0.546,0.166
0.40800000000000003,0.538,0.8140000000000001,0.182,0.676,0.725,0.14,0.034,0.603,0.555,0.484,0.9530000000000001,0.707,0.404,0.169,0.658,0.845,0.189,0.8220000000000001,0.281
0.521,0.20500000000000002,0.28800000000000003,0.045,0.31,0.23700000000000002,0.022,0.34600000000000003,0.20800000000000002,0.042,0.311,0.26,0.211,0.873,0.137,0.591,0.522,0.526,0.058,0.057
