0.222,0.092,0.9390000000000001,0.318,0.937,0.6890000000000001,0.096,0.328,0.663,0.242,0.056,0.366,0.018000000000000002,0.169,0.397,0.8180000000000001,0.633,0.855,0.28200000000000003,0.529,0.251,0.516,0.182,0.20400000000000001,0.1,0.906,0.9480000000000001,0.221,0.27,0.671
0.78,0.133,0.179,0.063,0.522,0.8240000000000001,0.08600000000000001,0.562,0.184,0.538,0.061,0.996,0.739,0.774,0.682,0.108,0.09,0.6,0.454,0.68,0.381,0.746,0.077,0.188,0.41600000000000004,0.164,0.937,0.963,0.151,0.902
0.171,0.41500000000000004,0.624,0.902,0.11800000000000001,0.604,0.663,0.183,0.652,0.047,0.613,0.874,0.325,0.23,0.61,0.59,0.713,0.448,0.524,0.865,0.033,0.982,0.916,0.6950000000000001,0.678,0.038,0.075,0.289,0.029,0.59
0.981,0.774,0.271,0.891,0.795,0.8260000000000001,0.993,0.583,0.105,0.552,0.182,0.138,0.77,0.723,0.228,0.276,0.371,0.375,0.007,0.924,0.503,0.839,0.422,0.394,0.34600000000000003,0.9480000000000001,0.837,0.503,0.596,0.838
0.223,0.463,0.8140000000000001,0.588,0.604,0.841,0.042,0.057,0.542,0.536,0.582,0.12,0.465,0.631,0.304,0.227,0.492,0.857,0.583,0.709,0.166,0.191,0.202,0.039,0.647,0.155,0.226,0.809,0.704,0.861
0.614,0.992,0.292,0.809,0.759,0.853,0.595,0.9410000000000001,0.923,0.498,0.46,0.001,0.9510000000000001,0.704,0.5690000000000001,0.021,0.47600000000000003,0.988,0.792,0.662,0.366,0.9520000000000001,0.834,0.134,0.085,0.674,0.98,0.72,0.705,0.786
0.986,0.992,0.774,0.707,0.751,0.181,0.674,0.085,0.787,0.657,0.647,0.321,0.787,0.25,0.304,0.62,0.97,0.502,0.263,0.34900000000000003,0.338,0.523,0.452,0.14100000000000001,0.13,0.547,0.303,0.078,0.199,0.489
0.074,0.638,0.23,0.02,0.055,0.643,0.58,0.154,0.556,0.725,0.982,0.216,0.532,0.756,0.028,0.271,0.292,0.186,0.8,0.457,0.298,0.306,0.622,0.922,0.059000000000000004,0.292,0.377,0.798,0.791,0.5710000000000001
0.23,0.858,0.667,0.676,0.34500000000000003,0.026000000000000002,0.8220000000000001,0.9450000000000001,0.523,0.08700000000000001,0.8220000000000001,0.642,0.037,0.362,0.123,0.619,0.986,0.615,0.842,0.289,0.592,0.932,0.984,0.07,0.116,0.6880000000000001,0.312,0.512,0.6930000000000001,0.324
0.6980000000000001,0.559,0.36,0.29,0.246,0.212,0.398,0.737,0.863,0.366,0.586,0.911,0.024,0.9410000000000001,0.683,0.879,0.193,0.658,0.458,0.063,0.9,0.154,0.8230000000000001,0.664,0.979,0.058,0.6900000000000001,0.163,0.648,0.302
